year,county,candidate,party,candidatevotes
2000,Columbia,George W. Bush,republican,10964.0
2000,Desoto,Al Gore,democrat,3320.0
2000,Desoto,George W. Bush,republican,4256.0
2000,Dixie,Al Gore,democrat,1826.0
2000,Dixie,George W. Bush,republican,2697.0
2000,Duval,Al Gore,democrat,107864.0
2000,Duval,George W. Bush,republican,152098.0
2000,Escambia,Al Gore,democrat,40943.0
2000,Escambia,George W. Bush,republican,73017.0
2000,Flagler,Al Gore,democrat,13897.0
2000,Flagler,George W. Bush,republican,12613.0
2000,Franklin,Al Gore,democrat,2046.0
2000,Franklin,George W. Bush,republican,2454.0
2000,Gadsden,Al Gore,democrat,9735.0
2000,Gadsden,George W. Bush,republican,4767.0
2000,Gilchrist,Al Gore,democrat,1910.0
2000,Gilchrist,George W. Bush,republican,3300.0
2000,Glades,Al Gore,democrat,1442.0
2000,Glades,George W. Bush,republican,1841.0
2000,Gulf,Al Gore,democrat,2397.0
2000,Gulf,George W. Bush,republican,3550.0
2000,Hamilton,Al Gore,democrat,1722.0
2000,Hamilton,George W. Bush,republican,2146.0
2000,Hardee,Al Gore,democrat,2339.0
2000,Hardee,George W. Bush,republican,3765.0
2000,Hendry,Al Gore,democrat,3240.0
2000,Hendry,George W. Bush,republican,4747.0
2000,Hernando,Al Gore,democrat,32644.0
2000,Hernando,George W. Bush,republican,30646.0
2000,Highlands,Al Gore,democrat,14167.0
2000,Highlands,George W. Bush,republican,20206.0
2000,Hillsborough,Al Gore,democrat,169557.0
2000,Hillsborough,George W. Bush,republican,180760.0
2000,Holmes,Al Gore,democrat,2177.0
2000,Holmes,George W. Bush,republican,5011.0
2000,Indian River,Al Gore,democrat,19768.0
2000,Indian River,George W. Bush,republican,28635.0
2000,Jackson,Al Gore,democrat,6868.0
2000,Jackson,George W. Bush,republican,9138.0
2000,Jefferson,Al Gore,democrat,3041.0
2000,Jefferson,George W. Bush,republican,2478.0
2000,Lafayette,Al Gore,democrat,789.0
2000,Lafayette,George W. Bush,republican,1670.0
2000,Lake,Al Gore,democrat,36571.0
2000,Lake,George W. Bush,republican,50010.0
2000,Lee,Al Gore,democrat,73560.0
2000,Lee,George W. Bush,republican,106141.0
2000,Leon,Al Gore,democrat,61427.0
2000,Leon,George W. Bush,republican,39062.0
2000,Levy,Al Gore,democrat,5398.0
2000,Levy,George W. Bush,republican,6858.0
2000,Liberty,Al Gore,democrat,1017.0
2000,Liberty,George W. Bush,republican,1317.0
2000,Madison,Al Gore,democrat,3014.0
2000,Madison,George W. Bush,republican,3038.0
2000,Manatee,Al Gore,democrat,49177.0
2000,Manatee,George W. Bush,republican,57952.0
2000,Marion,Al Gore,democrat,44665.0
2000,Marion,George W. Bush,republican,55141.0
2000,Martin,Al Gore,democrat,26620.0
2000,Martin,George W. Bush,republican,33970.0
2000,Miami-Dade,Al Gore,democrat,328808.0
2000,Miami-Dade,George W. Bush,republican,289533.0
2000,Monroe,Al Gore,democrat,16483.0
2000,Monroe,George W. Bush,republican,16059.0
2000,Nassau,Al Gore,democrat,6952.0
2000,Nassau,George W. Bush,republican,16404.0
2000,Okaloosa,Al Gore,democrat,16948.0
2000,Okaloosa,George W. Bush,republican,52093.0
2000,Okeechobee,Al Gore,democrat,4588.0
2000,Okeechobee,George W. Bush,republican,5057.0
2000,Orange,Al Gore,democrat,140220.0
2000,Orange,George W. Bush,republican,134517.0
2000,Osceola,Al Gore,democrat,28181.0
2000,Osceola,George W. Bush,republican,26212.0
2000,Palm Beach,Al Gore,democrat,269732.0
2000,Palm Beach,George W. Bush,republican,152951.0
2000,Pasco,Al Gore,democrat,69564.0
2000,Pasco,George W. Bush,republican,68582.0
2000,Pinellas,Al Gore,democrat,200630.0
2000,Pinellas,George W. Bush,republican,184825.0
2000,Polk,Al Gore,democrat,75200.0
2000,Polk,George W. Bush,republican,90295.0
2000,Putnam,Al Gore,democrat,12102.0
2000,Putnam,George W. Bush,republican,13447.0
2000,St. Johns,Al Gore,democrat,19502.0
2000,St. Johns,George W. Bush,republican,39546.0
2000,St. Lucie,Al Gore,democrat,41559.0
2000,St. Lucie,George W. Bush,republican,34705.0
2000,Santa Rosa,Al Gore,democrat,12802.0
2000,Santa Rosa,George W. Bush,republican,36274.0
2000,Sarasota,Al Gore,democrat,72853.0
2000,Sarasota,George W. Bush,republican,83100.0
2000,Seminole,Al Gore,democrat,59174.0
2000,Seminole,George W. Bush,republican,75677.0
2000,Sumter,Al Gore,democrat,9637.0
2000,Sumter,George W. Bush,republican,12127.0
2000,Suwannee,Al Gore,democrat,4075.0
2000,Suwannee,George W. Bush,republican,8006.0
2000,Taylor,Al Gore,democrat,2649.0
2000,Taylor,George W. Bush,republican,4056.0
2000,Union,Al Gore,democrat,1407.0
2000,Union,George W. Bush,republican,2332.0
2000,Volusia,Al Gore,democrat,97304.0
2000,Volusia,George W. Bush,republican,82357.0
2000,Wakulla,Al Gore,democrat,3838.0
2000,Wakulla,George W. Bush,republican,4512.0
2000,Walton,Al Gore,democrat,5642.0
2000,Walton,George W. Bush,republican,12182.0
2000,Washington,Al Gore,democrat,2798.0
2000,Washington,George W. Bush,republican,4994.0
2000,Appling,Al Gore,democrat,2093.0
2000,Appling,George W. Bush,republican,3940.0
2000,Atkinson,Al Gore,democrat,821.0
2000,Atkinson,George W. Bush,republican,1228.0
2000,Bacon,Al Gore,democrat,956.0
2000,Bacon,George W. Bush,republican,2010.0
2000,Baker,Al Gore,democrat,893.0
2000,Baker,George W. Bush,republican,615.0
2000,Baldwin,Al Gore,democrat,5893.0
2000,Baldwin,George W. Bush,republican,6041.0
2000,Banks,Al Gore,democrat,1220.0
2000,Banks,George W. Bush,republican,3202.0
2000,Barrow,Al Gore,democrat,3657.0
2000,Barrow,George W. Bush,republican,7925.0
2000,Bartow,Al Gore,democrat,7508.0
2000,Bartow,George W. Bush,republican,14720.0
2000,Ben Hill,Al Gore,democrat,2234.0
2000,Ben Hill,George W. Bush,republican,2381.0
2000,Berrien,Al Gore,democrat,1640.0
2000,Berrien,George W. Bush,republican,2718.0
2000,Bibb,Al Gore,democrat,24996.0
2000,Bibb,George W. Bush,republican,24071.0
2000,Bleckley,Al Gore,democrat,1273.0
2000,Bleckley,George W. Bush,republican,2436.0
2000,Brantley,Al Gore,democrat,1372.0
2000,Brantley,George W. Bush,republican,3118.0
2000,Brooks,Al Gore,democrat,2096.0
2000,Brooks,George W. Bush,republican,2406.0
2000,Bryan,Al Gore,democrat,2172.0
2000,Bryan,George W. Bush,republican,4835.0
2000,Bulloch,Al Gore,democrat,5561.0
2000,Bulloch,George W. Bush,republican,8990.0
2000,Burke,Al Gore,democrat,3720.0
2000,Burke,George W. Bush,republican,3381.0
2000,Butts,Al Gore,democrat,2281.0
2000,Butts,George W. Bush,republican,3198.0
2000,Calhoun,Al Gore,democrat,1107.0
2000,Calhoun,George W. Bush,republican,768.0
2000,Camden,Al Gore,democrat,3636.0
2000,Camden,George W. Bush,republican,6371.0
2000,Candler,Al Gore,democrat,1053.0
2000,Candler,George W. Bush,republican,1643.0
2000,Carroll,Al Gore,democrat,8752.0
2000,Carroll,George W. Bush,republican,16326.0
2000,Catoosa,Al Gore,democrat,5470.0
2000,Catoosa,George W. Bush,republican,12033.0
2000,Charlton,Al Gore,democrat,1015.0
2000,Charlton,George W. Bush,republican,1770.0
2000,Chatham,Al Gore,democrat,37590.0
2000,Chatham,George W. Bush,republican,37847.0
2000,Chattahoochee,Al Gore,democrat,600.0
2000,Chattahoochee,George W. Bush,republican,590.0
2000,Chattooga,Al Gore,democrat,2729.0
2000,Chattooga,George W. Bush,republican,3640.0
2000,Cherokee,Al Gore,democrat,12295.0
2000,Cherokee,George W. Bush,republican,38033.0
2000,Clarke,Al Gore,democrat,15167.0
2000,Clarke,George W. Bush,republican,11850.0
2000,Clay,Al Gore,democrat,821.0
2000,Clay,George W. Bush,republican,448.0
2000,Clayton,Al Gore,democrat,40042.0
2000,Clayton,George W. Bush,republican,19966.0
2000,Clinch,Al Gore,democrat,816.0
2000,Clinch,George W. Bush,republican,1091.0
2000,Cobb,Al Gore,democrat,86676.0
2000,Cobb,George W. Bush,republican,140494.0
2000,Coffee,Al Gore,democrat,3593.0
2000,Coffee,George W. Bush,republican,5756.0
2000,Colquitt,Al Gore,democrat,3297.0
2000,Colquitt,George W. Bush,republican,6589.0
2000,Columbia,Al Gore,democrat,8969.0
2000,Columbia,George W. Bush,republican,26660.0
2000,Cook,Al Gore,democrat,1639.0
2000,Cook,George W. Bush,republican,2279.0
2000,Coweta,Al Gore,democrat,9056.0
2000,Coweta,George W. Bush,republican,21327.0
2000,Crawford,Al Gore,democrat,1513.0
2000,Crawford,George W. Bush,republican,1987.0
2000,Crisp,Al Gore,democrat,2268.0
2000,Crisp,George W. Bush,republican,3285.0
2000,Dade,Al Gore,democrat,1628.0
2000,Dade,George W. Bush,republican,3333.0
2000,Dawson,Al Gore,democrat,1458.0
2000,Dawson,George W. Bush,republican,4210.0
2000,Decatur,Al Gore,democrat,3398.0
2000,Decatur,George W. Bush,republican,4187.0
2000,DeKalb,Al Gore,democrat,154509.0
2000,DeKalb,George W. Bush,republican,58807.0
2000,Dodge,Al Gore,democrat,2326.0
2000,Dodge,George W. Bush,republican,3472.0
2000,Dooly,Al Gore,democrat,1901.0
2000,Dooly,George W. Bush,republican,1588.0
2000,Dougherty,Al Gore,democrat,16650.0
2000,Dougherty,George W. Bush,republican,12248.0
2000,Douglas,Al Gore,democrat,11162.0
2000,Douglas,George W. Bush,republican,18893.0
2000,Early,Al Gore,democrat,1622.0
2000,Early,George W. Bush,republican,1938.0
2000,Echols,Al Gore,democrat,272.0
2000,Echols,George W. Bush,republican,614.0
2000,Effingham,Al Gore,democrat,3232.0
2000,Effingham,George W. Bush,republican,7326.0
2000,Elbert,Al Gore,democrat,2527.0
2000,Elbert,George W. Bush,republican,3262.0
2000,Emanuel,Al Gore,democrat,2835.0
2000,Emanuel,George W. Bush,republican,3343.0
2000,Evans,Al Gore,democrat,1217.0
2000,Evans,George W. Bush,republican,1841.0
2000,Fannin,Al Gore,democrat,2736.0
2000,Fannin,George W. Bush,republican,5463.0
2000,Fayette,Al Gore,democrat,11912.0
2000,Fayette,George W. Bush,republican,29338.0
2000,Floyd,Al Gore,democrat,10282.0
2000,Floyd,George W. Bush,republican,16194.0
2000,Forsyth,Al Gore,democrat,6694.0
2000,Forsyth,George W. Bush,republican,27769.0
2000,Franklin,Al Gore,democrat,2040.0
2000,Franklin,George W. Bush,republican,3659.0
2000,Fulton,Al Gore,democrat,152039.0
2000,Fulton,George W. Bush,republican,104870.0
2000,Gilmer,Al Gore,democrat,2230.0
2000,Gilmer,George W. Bush,republican,4941.0
2000,Glascock,Al Gore,democrat,249.0
2000,Glascock,George W. Bush,republican,763.0
2000,Glynn,Al Gore,democrat,7778.0
2000,Glynn,George W. Bush,republican,14346.0
2000,Gordon,Al Gore,democrat,4032.0
2000,Gordon,George W. Bush,republican,7944.0
2000,Grady,Al Gore,democrat,2721.0
2000,Grady,George W. Bush,republican,3894.0
2000,Greene,Al Gore,democrat,2137.0
2000,Greene,George W. Bush,republican,2980.0
2000,Gwinnett,Al Gore,democrat,61434.0
2000,Gwinnett,George W. Bush,republican,121756.0
2000,Habersham,Al Gore,democrat,2530.0
2000,Habersham,George W. Bush,republican,6964.0
2000,Hall,Al Gore,democrat,10259.0
2000,Hall,George W. Bush,republican,26841.0
2000,Hancock,Al Gore,democrat,2414.0
2000,Hancock,George W. Bush,republican,662.0
2000,Haralson,Al Gore,democrat,2869.0
2000,Haralson,George W. Bush,republican,5153.0
2000,Harris,Al Gore,democrat,2912.0
2000,Harris,George W. Bush,republican,5554.0
2000,Hart,Al Gore,democrat,3192.0
2000,Hart,George W. Bush,republican,4242.0
2000,Heard,Al Gore,democrat,1178.0
2000,Heard,George W. Bush,republican,1947.0
2000,Henry,Al Gore,democrat,11971.0
2000,Henry,George W. Bush,republican,25815.0
2000,Houston,Al Gore,democrat,13301.0
2000,Houston,George W. Bush,republican,23174.0
2000,Irwin,Al Gore,democrat,1105.0
2000,Irwin,George W. Bush,republican,1720.0
2000,Jackson,Al Gore,democrat,3420.0
2000,Jackson,George W. Bush,republican,7878.0
2000,Jasper,Al Gore,democrat,1558.0
2000,Jasper,George W. Bush,republican,2298.0
2000,Jeff Davis,Al Gore,democrat,1379.0
2000,Jeff Davis,George W. Bush,republican,2797.0
2000,Jefferson,Al Gore,democrat,2973.0
2000,Jefferson,George W. Bush,republican,2559.0
2000,Jenkins,Al Gore,democrat,1250.0
2000,Jenkins,George W. Bush,republican,1317.0
2000,Johnson,Al Gore,democrat,1065.0
2000,Johnson,George W. Bush,republican,1797.0
2000,Jones,Al Gore,democrat,3102.0
2000,Jones,George W. Bush,republican,4850.0
2000,Lamar,Al Gore,democrat,2194.0
2000,Lamar,George W. Bush,republican,2912.0
2000,Lanier,Al Gore,democrat,832.0
2000,Lanier,George W. Bush,republican,1048.0
2000,Laurens,Al Gore,democrat,5724.0
2000,Laurens,George W. Bush,republican,8133.0
2000,Lee,Al Gore,democrat,1936.0
2000,Lee,George W. Bush,republican,5872.0
2000,Liberty,Al Gore,democrat,5347.0
2000,Liberty,George W. Bush,republican,4455.0
2000,Lincoln,Al Gore,democrat,1275.0
2000,Lincoln,George W. Bush,republican,1807.0
2000,Long,Al Gore,democrat,975.0
2000,Long,George W. Bush,republican,1320.0
2000,Lowndes,Al Gore,democrat,10616.0
2000,Lowndes,George W. Bush,republican,14462.0
2000,Lumpkin,Al Gore,democrat,2121.0
2000,Lumpkin,George W. Bush,republican,4427.0
2000,McDuffie,Al Gore,democrat,2580.0
2000,McDuffie,George W. Bush,republican,3926.0
2000,McIntosh,Al Gore,democrat,2047.0
2000,McIntosh,George W. Bush,republican,1766.0
2000,Macon,Al Gore,democrat,2757.0
2000,Macon,George W. Bush,republican,1566.0
2000,Madison,Al Gore,democrat,2285.0
2000,Madison,George W. Bush,republican,5529.0
2000,Marion,Al Gore,democrat,982.0
2000,Marion,George W. Bush,republican,1187.0
2000,Meriwether,Al Gore,democrat,3441.0
2000,Meriwether,George W. Bush,republican,3162.0
2000,Miller,Al Gore,democrat,783.0
2000,Miller,George W. Bush,republican,1349.0
2000,Mitchell,Al Gore,democrat,2971.0
2000,Mitchell,George W. Bush,republican,2790.0
2000,Monroe,Al Gore,democrat,2839.0
2000,Monroe,George W. Bush,republican,4561.0
2000,Montgomery,Al Gore,democrat,1013.0
2000,Montgomery,George W. Bush,republican,1465.0
2000,Morgan,Al Gore,democrat,2238.0
2000,Morgan,George W. Bush,republican,3524.0
2000,Murray,Al Gore,democrat,2684.0
2000,Murray,George W. Bush,republican,5539.0
2000,Muscogee,Al Gore,democrat,28193.0
2000,Muscogee,George W. Bush,republican,23479.0
2000,Newton,Al Gore,democrat,6703.0
2000,Newton,George W. Bush,republican,11127.0
2000,Oconee,Al Gore,democrat,3184.0
2000,Oconee,George W. Bush,republican,7611.0
2000,Oglethorpe,Al Gore,democrat,1519.0
2000,Oglethorpe,George W. Bush,republican,2706.0
2000,Paulding,Al Gore,democrat,6743.0
2000,Paulding,George W. Bush,republican,16881.0
2000,Peach,Al Gore,democrat,3540.0
2000,Peach,George W. Bush,republican,3525.0
2000,Pickens,Al Gore,democrat,2489.0
2000,Pickens,George W. Bush,republican,5488.0
2000,Pierce,Al Gore,democrat,1300.0
2000,Pierce,George W. Bush,republican,3348.0
2000,Pike,Al Gore,democrat,1413.0
2000,Pike,George W. Bush,republican,3358.0
2000,Polk,Al Gore,democrat,4112.0
2000,Polk,George W. Bush,republican,5841.0
2000,Pulaski,Al Gore,democrat,1390.0
2000,Pulaski,George W. Bush,republican,1922.0
2000,Putnam,Al Gore,democrat,2612.0
2000,Putnam,George W. Bush,republican,3596.0
2000,Quitman,Al Gore,democrat,542.0
2000,Quitman,George W. Bush,republican,348.0
2000,Rabun,Al Gore,democrat,1776.0
2000,Rabun,George W. Bush,republican,3451.0
2000,Randolph,Al Gore,democrat,1381.0
2000,Randolph,George W. Bush,republican,1174.0
2000,Richmond,Al Gore,democrat,31413.0
2000,Richmond,George W. Bush,republican,25485.0
2000,Rockdale,Al Gore,democrat,8295.0
2000,Rockdale,George W. Bush,republican,15440.0
2000,Schley,Al Gore,democrat,460.0
2000,Schley,George W. Bush,republican,706.0
2000,Screven,Al Gore,democrat,2233.0
2000,Screven,George W. Bush,republican,2461.0
2000,Seminole,Al Gore,democrat,1313.0
2000,Seminole,George W. Bush,republican,1537.0
2000,Spalding,Al Gore,democrat,5831.0
2000,Spalding,George W. Bush,republican,9271.0
2000,Stephens,Al Gore,democrat,2869.0
2000,Stephens,George W. Bush,republican,5370.0
2000,Stewart,Al Gore,democrat,1267.0
2000,Stewart,George W. Bush,republican,675.0
2000,Sumter,Al Gore,democrat,4748.0
2000,Sumter,George W. Bush,republican,4847.0
2000,Talbot,Al Gore,democrat,1662.0
2000,Talbot,George W. Bush,republican,844.0
2000,Taliaferro,Al Gore,democrat,556.0
2000,Taliaferro,George W. Bush,republican,271.0
2000,Tattnall,Al Gore,democrat,1963.0
2000,Tattnall,George W. Bush,republican,3597.0
2000,Taylor,Al Gore,democrat,1340.0
2000,Taylor,George W. Bush,republican,1412.0
2000,Telfair,Al Gore,democrat,1777.0
2000,Telfair,George W. Bush,republican,1693.0
2000,Terrell,Al Gore,democrat,1584.0
2000,Terrell,George W. Bush,republican,1504.0
2000,Thomas,Al Gore,democrat,4862.0
2000,Thomas,George W. Bush,republican,7093.0
2000,Tift,Al Gore,democrat,3547.0
2000,Tift,George W. Bush,republican,6678.0
2000,Toombs,Al Gore,democrat,2643.0
2000,Toombs,George W. Bush,republican,4487.0
2000,Towns,Al Gore,democrat,1495.0
2000,Towns,George W. Bush,republican,2902.0
2000,Treutlen,Al Gore,democrat,879.0
2000,Treutlen,George W. Bush,republican,1062.0
2000,Troup,Al Gore,democrat,6379.0
2000,Troup,George W. Bush,republican,11198.0
2000,Turner,Al Gore,democrat,1169.0
2000,Turner,George W. Bush,republican,1258.0
2000,Twiggs,Al Gore,democrat,1977.0
2000,Twiggs,George W. Bush,republican,1570.0
2000,Union,Al Gore,democrat,2230.0
2000,Union,George W. Bush,republican,4567.0
2000,Upson,Al Gore,democrat,3158.0
2000,Upson,George W. Bush,republican,5019.0
2000,Walker,Al Gore,democrat,6341.0
2000,Walker,George W. Bush,republican,12326.0
2000,Walton,Al Gore,democrat,5484.0
2000,Walton,George W. Bush,republican,12966.0
2000,Ware,Al Gore,democrat,3480.0
2000,Ware,George W. Bush,republican,6099.0
2000,Warren,Al Gore,democrat,1196.0
2000,Warren,George W. Bush,republican,933.0
2000,Washington,Al Gore,democrat,3476.0
2000,Washington,George W. Bush,republican,3162.0
2000,Wayne,Al Gore,democrat,2736.0
2000,Wayne,George W. Bush,republican,5219.0
2000,Webster,Al Gore,democrat,541.0
2000,Webster,George W. Bush,republican,359.0
2000,Wheeler,Al Gore,democrat,752.0
2000,Wheeler,George W. Bush,republican,813.0
2000,White,Al Gore,democrat,2014.0
2000,White,George W. Bush,republican,4857.0
2000,Whitfield,Al Gore,democrat,7034.0
2000,Whitfield,George W. Bush,republican,15852.0
2000,Wilcox,Al Gore,democrat,962.0
2000,Wilcox,George W. Bush,republican,1381.0
2000,Wilkes,Al Gore,democrat,1940.0
2000,Wilkes,George W. Bush,republican,2044.0
2000,Wilkinson,Al Gore,democrat,1884.0
2000,Wilkinson,George W. Bush,republican,1800.0
2000,Worth,Al Gore,democrat,2214.0
2000,Worth,George W. Bush,republican,3792.0
2000,Hawaii,Al Gore,democrat,28670.0
2000,Hawaii,George W. Bush,republican,17050.0
2000,Honolulu,Al Gore,democrat,139618.0
2000,Honolulu,George W. Bush,republican,101310.0
2000,Kauai,Al Gore,democrat,13470.0
2000,Kauai,George W. Bush,republican,6583.0
2000,Maui,Al Gore,democrat,23484.0
2000,Maui,George W. Bush,republican,12876.0
2000,Ada,Al Gore,democrat,40650.0
2000,Ada,George W. Bush,republican,75050.0
2000,Adams,Al Gore,democrat,336.0
2000,Adams,George W. Bush,republican,1476.0
2000,Bannock,Al Gore,democrat,10892.0
2000,Bannock,George W. Bush,republican,18223.0
2000,Bear Lake,Al Gore,democrat,517.0
2000,Bear Lake,George W. Bush,republican,2296.0
2000,Benewah,Al Gore,democrat,895.0
2000,Benewah,George W. Bush,republican,2606.0
2000,Bingham,Al Gore,democrat,3310.0
2000,Bingham,George W. Bush,republican,10628.0
2000,Blaine,Al Gore,democrat,3748.0
2000,Blaine,George W. Bush,republican,3528.0
2000,Boise,Al Gore,democrat,745.0
2000,Boise,George W. Bush,republican,2019.0
2000,Bonner,Al Gore,democrat,4318.0
2000,Bonner,George W. Bush,republican,8945.0
2000,Bonneville,Al Gore,democrat,7235.0
2000,Bonneville,George W. Bush,republican,24988.0
2000,Boundary,Al Gore,democrat,832.0
2000,Boundary,George W. Bush,republican,2797.0
2000,Butte,Al Gore,democrat,354.0
2000,Butte,George W. Bush,republican,1054.0
2000,Camas,Al Gore,democrat,113.0
2000,Camas,George W. Bush,republican,359.0
2000,Canyon,Al Gore,democrat,10588.0
2000,Canyon,George W. Bush,republican,30560.0
2000,Caribou,Al Gore,democrat,475.0
2000,Caribou,George W. Bush,republican,2601.0
2000,Cassia,Al Gore,democrat,1087.0
2000,Cassia,George W. Bush,republican,5983.0
2000,Clark,Al Gore,democrat,63.0
2000,Clark,George W. Bush,republican,311.0
2000,Clearwater,Al Gore,democrat,841.0
2000,Clearwater,George W. Bush,republican,2885.0
2000,Custer,Al Gore,democrat,416.0
2000,Custer,George W. Bush,republican,1794.0
2000,Elmore,Al Gore,democrat,1840.0
2000,Elmore,George W. Bush,republican,4891.0
